-460077.01265400000	-1196212.39724000000
-459988.94921300000	-1196208.59997000000
-459904.64151300000	-1196234.05460000000
-459830.45850400000	-1196282.18858000000
-459763.72625000000	-1196340.41352000000
-459702.11928100000	-1196404.08280000000
-459644.67249200000	-1196471.52189000000
-459590.36811900000	-1196541.52743000000
-459537.25703500000	-1196612.45570000000
-459485.32576800000	-1196684.25412000000
-459434.51048400000	-1196756.83579000000
-459385.71432000000	-1196830.80011000000
-459336.18782900000	-1196904.27219000000
-459284.80390100000	-1196976.46178000000
-459231.43970800000	-1197047.19660000000
-459176.77611300000	-1197116.93108000000
-459120.66605100000	-1197185.50483000000
-459062.27191100000	-1197252.12905000000
-458999.79981100000	-1197314.93633000000
-458932.20135600000	-1197372.13759000000
-458858.11592800000	-1197420.54363000000
-458774.92573100000	-1197450.22759000000
-458686.80985600000	-1197458.07740000000
-458598.35724500000	-1197453.58138000000
-458510.32396300000	-1197443.53561000000
-458422.51609900000	-1197431.67724000000
-458334.88389400000	-1197418.59956000000
-458247.60086800000	-1197403.32769000000
-458160.65102500000	-1197386.28804000000
-458073.93181600000	-1197368.10601000000
-457987.43422100000	-1197348.87956000000
-457900.93674200000	-1197329.65316000000
-457814.27774800000	-1197311.19288000000
-457727.18097800000	-1197294.94051000000
-457639.31631100000	-1197283.67119000000
-457550.82883700000	-1197280.30170000000
-457462.78071500000	-1197289.46560000000
-457376.54094200000	-1197309.60402000000
-457292.27458600000	-1197336.89812000000
-457209.62432300000	-1197368.81396000000
-457127.71021100000	-1197402.59693000000
-457045.95858200000	-1197436.77178000000
-456964.20704300000	-1197470.94655000000
-456882.49735800000	-1197505.22033000000
-456800.94356300000	-1197539.86373000000
-456719.38985700000	-1197574.50704000000
-456637.16770900000	-1197607.53097000000
-456553.74166000000	-1197637.26622000000
-456467.68533900000	-1197657.96788000000
-456379.41616300000	-1197662.54716000000
-456291.75242300000	-1197650.29987000000
-456205.56134800000	-1197629.83279000000
-456120.50696700000	-1197605.09378000000
-456036.90265300000	-1197575.78095000000
-455954.20626700000	-1197543.96462000000
-455872.70108200000	-1197509.27019000000
-455792.49042800000	-1197471.62497000000
-455712.40865500000	-1197433.71038000000
-455632.90283200000	-1197394.60355000000
-455555.12553100000	-1197352.17516000000
-455479.47938800000	-1197306.06222000000
-455405.39356300000	-1197257.48399000000
-455335.35663000000	-1197203.28804000000
-455274.52488400000	-1197139.14358000000
-455234.75963800000	-1197060.50097000000
-455225.42699100000	-1196972.83540000000
-455233.28506100000	-1196884.63082000000
-455247.36610900000	-1196797.15868000000
-455264.66782100000	-1196710.26823000000
-455283.13675600000	-1196623.60978000000
-455295.55374000000	-1196535.92848000000
-455302.60964100000	-1196447.60881000000
-455305.54189100000	-1196359.08255000000
-455299.60566100000	-1196270.73946000000
-455284.96594100000	-1196183.38910000000
-455264.90491500000	-1196097.09338000000
-455243.93704000000	-1196011.00544000000
-455221.77415700000	-1195925.22196000000
-455195.95341000000	-1195840.47390000000
-455163.61762100000	-1195758.04044000000
-455119.17423900000	-1195681.65450000000
-455055.04110000000	-1195621.21802000000
-454972.33881400000	-1195591.57800000000
-454883.94378000000	-1195590.17483000000
-454795.95385600000	-1195600.28524000000
-454708.28490900000	-1195613.12326000000
-454620.61608600000	-1195625.96123000000
-454532.94738400000	-1195638.79918000000
-454444.95679500000	-1195649.13496000000
-454356.59405800000	-1195655.18410000000
-454268.14610500000	-1195652.23304000000
-454181.93198800000	-1195632.98775000000
-454104.60974100000	-1195590.67120000000
-454047.89355700000	-1195523.43097000000
-454014.43751400000	-1195441.67118000000
-454003.71280000000	-1195354.07100000000
-454016.90070600000	-1195266.67774000000
-454043.55594800000	-1195182.22961000000
-454076.29118100000	-1195099.90497000000
-454111.84934400000	-1195018.75259000000
-454149.75086600000	-1194938.66944000000
-454188.81671400000	-1194859.14353000000
-454226.68141600000	-1194779.04105000000
-454263.17613700000	-1194698.30446000000
-454299.74133800000	-1194617.59913000000
-454336.84335500000	-1194537.13801000000
-454373.77357500000	-1194456.59858000000
-454409.20750200000	-1194375.39204000000
-454442.75569200000	-1194293.39302000000
-454473.70558600000	-1194210.37846000000
-454501.62321600000	-1194126.29688000000
-454525.97815200000	-1194041.12330000000
-454546.05543000000	-1193954.83137000000
-454562.63356000000	-1193867.81376000000
-454575.94359100000	-1193780.22286000000
-454586.63261700000	-1193692.27428000000
-454593.58725900000	-1193603.97926000000
-454591.25200600000	-1193515.47250000000
-454575.70989100000	-1193428.43095000000
-454539.71709100000	-1193347.89215000000
-454478.74591200000	-1193284.33193000000
-454400.72061300000	-1193243.29166000000
-454314.83499500000	-1193222.32507000000
-454226.51626700000	-1193219.49910000000
-454139.22418800000	-1193233.90592000000
-454054.55989300000	-1193259.79370000000
-453973.24980300000	-1193294.83674000000
-453896.68757500000	-1193339.23861000000
-453826.99417900000	-1193393.79091000000
-453765.99211200000	-1193457.89111000000
-453716.94592000000	-1193531.50190000000
-453681.43943000000	-1193612.54346000000
-453656.78552000000	-1193697.59075000000
-453638.26206700000	-1193784.22003000000
-453623.06377400000	-1193871.50526000000
-453609.89595100000	-1193959.11877000000
-453598.91837800000	-1194047.03269000000
-453591.35139200000	-1194135.30368000000
-453586.05559800000	-1194223.74650000000
-453581.84616900000	-1194312.24854000000
-453578.69483300000	-1194400.79476000000
-453575.54337000000	-1194489.34096000000
-453572.39178100000	-1194577.88716000000
-453568.23425100000	-1194666.38689000000
-453561.63110200000	-1194754.73006000000
-453548.51434300000	-1194842.29693000000
-453521.81858900000	-1194926.54894000000
-453470.90752700000	-1194998.24878000000
-453398.10391600000	-1195047.89507000000
-453315.13900500000	-1195078.54022000000
-453228.40421600000	-1195096.08180000000
-453139.91015400000	-1195096.26699000000
-453052.33970200000	-1195083.26991000000
-452967.03718200000	-1195059.63816000000
-452886.41271400000	-1195023.19450000000
-452812.42341500000	-1194974.67675000000
-452748.55042700000	-1194913.57315000000
-452703.30321500000	-1194837.90952000000
-452681.82053500000	-1194752.30503000000
-452686.34436100000	-1194664.23526000000
-452714.74905000000	-1194580.55991000000
-452758.23320900000	-1194503.45070000000
-452809.91076700000	-1194431.50147000000
-452865.27083800000	-1194362.33024000000
-452920.85213900000	-1194293.33091000000
-452976.30444200000	-1194224.23022000000
-453028.99541100000	-1194153.01236000000
-453076.67560700000	-1194078.36832000000
-453117.38500100000	-1193999.72901000000
-453150.35691100000	-1193917.55112000000
-453174.83953400000	-1193832.45771000000
-453189.53387600000	-1193745.17673000000
-453188.89795400000	-1193656.82832000000
-453161.10182100000	-1193573.33873000000
-453096.38613500000	-1193514.86769000000
-453011.26802500000	-1193492.14468000000
-452922.88131300000	-1193486.72605000000
-452834.30107300000	-1193488.18158000000
-452745.87828000000	-1193493.76232000000
-452657.55758000000	-1193500.80469000000
-452569.23700500000	-1193507.84704000000
-452480.84487600000	-1193513.87993000000
-452392.33425200000	-1193517.47366000000
-452303.80316000000	-1193514.86965000000
-452216.42666700000	-1193500.99414000000
-452135.29517100000	-1193466.36715000000
-452067.86808300000	-1193409.29370000000
-452010.96333300000	-1193341.46428000000
-451959.63268300000	-1193269.25466000000
-451910.17059000000	-1193195.74651000000
-451860.70844900000	-1193122.23848000000
-451811.80482100000	-1193048.36577000000
-451764.92950200000	-1192973.19010000000
-451721.09993400000	-1192896.20056000000
-451679.09554900000	-1192818.19083000000
-451636.20304000000	-1192740.67811000000
-451591.05779700000	-1192664.44692000000
-451544.97322900000	-1192588.77696000000
-451498.54401100000	-1192513.31723000000
-451451.76332600000	-1192438.07565000000
-451404.70447900000	-1192363.00777000000
-451356.57505800000	-1192288.62117000000
-451306.66921900000	-1192215.41721000000
-451254.03498000000	-1192144.17714000000
-451195.65260500000	-1192077.62079000000
-451128.54723700000	-1192019.95539000000
-451050.02294200000	-1191979.84821000000
-450962.77241600000	-1191967.61760000000
-450876.01777300000	-1191983.01535000000
-450795.99841500000	-1192020.56886000000
-450723.82377900000	-1192071.80913000000
-450658.93506500000	-1192132.03079000000
-450601.69369200000	-1192199.58419000000
-450554.33807400000	-1192274.38819000000
-450516.66638500000	-1192354.53299000000
-450487.52169100000	-1192438.16859000000
-450467.25396100000	-1192524.36540000000
-450457.93776700000	-1192612.40272000000
-450457.04777100000	-1192700.96034000000
-450461.80724900000	-1192789.42234000000
-450468.82423600000	-1192877.74097000000
-450475.99057000000	-1192966.04849000000
-450480.43792100000	-1193054.50293000000
-450475.17242100000	-1193142.82480000000
-450451.55494500000	-1193227.85914000000
-450397.15766200000	-1193296.33753000000
-450315.12970300000	-1193325.32144000000
-450237.81319300000	-1193287.49964000000
-450198.51235300000	-1193209.23188000000
-450192.43157600000	-1193121.41263000000
-450208.81081900000	-1193034.48044000000
-450232.04946700000	-1192948.99429000000
-450256.25033900000	-1192863.76616000000
-450279.31951400000	-1192778.23654000000
-450297.48114500000	-1192691.53551000000
-450308.75511300000	-1192603.69897000000
-450312.98847700000	-1192515.22500000000
-450309.42026900000	-1192426.75286000000
-450294.59455500000	-1192339.60239000000
-450256.41005400000	-1192260.49052000000
-450181.89117600000	-1192219.35608000000
-450100.04897200000	-1192249.72189000000
-450039.01108200000	-1192313.27304000000
-449991.79297200000	-1192388.17199000000
-449950.44132400000	-1192466.52293000000
-449912.50813600000	-1192546.58197000000
-449876.90514500000	-1192627.69969000000
-449842.31287400000	-1192709.26435000000
-449804.78234100000	-1192789.47063000000
-449757.07295500000	-1192863.97108000000
-449696.13927900000	-1192928.05832000000
-449619.66468700000	-1192971.29164000000
-449532.13410500000	-1192974.77467000000
-449446.51779000000	-1192952.45176000000
-449363.28460000000	-1192922.10756000000
-449280.07626700000	-1192891.68524000000
-449196.09464500000	-1192863.48060000000
-449110.74198500000	-1192839.78639000000
-449023.77449800000	-1192823.08227000000
-448935.51384900000	-1192816.61897000000
-448847.03896300000	-1192820.41673000000
-448758.88299700000	-1192829.18347000000
-448670.94628300000	-1192839.96591000000
-448583.00969300000	-1192850.74832000000
-448494.81017900000	-1192859.05238000000
-448406.29239700000	-1192862.16199000000
-448317.99546400000	-1192855.77381000000
-448231.72400900000	-1192836.02801000000
-448148.73297300000	-1192805.09718000000
-448068.01365900000	-1192768.60003000000
-447988.07235800000	-1192730.41731000000
-447908.35050500000	-1192691.77332000000
-447828.62873100000	-1192653.12944000000
-447749.25129000000	-1192613.78401000000
-447670.43443700000	-1192573.33037000000
-447592.63991400000	-1192530.95433000000
-447516.56250600000	-1192485.60200000000
-447444.45852700000	-1192434.24158000000
-447381.08230600000	-1192372.63444000000
-447337.16674800000	-1192296.11885000000
-447316.74627500000	-1192210.12675000000
-447314.16914900000	-1192121.73576000000
-447325.75113200000	-1192033.97319000000
-447344.38586800000	-1191947.37390000000
-447364.46986900000	-1191861.08708000000
-447381.75702300000	-1191774.21076000000
-447391.32994400000	-1191686.19979000000
-447387.13070400000	-1191597.89724000000
-447359.49712300000	-1191514.35916000000
-447294.13224800000	-1191456.14960000000
-447209.30273000000	-1191432.11386000000
-447120.91145400000	-1191429.74126000000
-447032.92066600000	-1191439.68423000000
-446946.14550400000	-1191457.33016000000
-446861.28971000000	-1191482.64328000000
-446778.40595000000	-1191513.89535000000
-446696.52445700000	-1191547.70028000000
-446616.30730700000	-1191585.26302000000
-446537.49251800000	-1191625.72057000000
-446460.17912400000	-1191668.96233000000
-446385.28964600000	-1191716.25607000000
-446315.71106400000	-1191770.99769000000
-446252.95546400000	-1191833.43711000000
-446197.59284900000	-1191902.50346000000
-446151.80620500000	-1191978.26383000000
-446115.42811600000	-1192058.96129000000
-446089.43368000000	-1192143.58214000000
-446072.45000800000	-1192230.50731000000
-446061.18279100000	-1192318.36975000000
-446052.90621600000	-1192406.57323000000
-446045.71624900000	-1192494.87245000000
-446039.02400400000	-1192583.20995000000
-446032.35862200000	-1192671.54801000000
-446023.53959400000	-1192759.69113000000
-446008.67787600000	-1192846.98099000000
-445978.32705200000	-1192929.77786000000
-445913.49786800000	-1192987.73983000000
-445826.55266800000	-1192996.58028000000
-445745.15171200000	-1192963.55526000000
-445674.61513700000	-1192910.05127000000
-445606.68859500000	-1192853.18367000000
-445536.78188200000	-1192798.80062000000
-445462.64531000000	-1192750.35554000000
-445383.93921900000	-1192709.82903000000
-445301.34277900000	-1192677.95639000000
-445215.99379000000	-1192654.33900000000
-445128.53795200000	-1192640.60425000000
-445040.16253700000	-1192642.00818000000
-444954.21989700000	-1192662.81304000000
-444872.20388600000	-1192696.16790000000
-444792.77303000000	-1192735.38018000000
-444714.03122600000	-1192775.95936000000
-444636.23379600000	-1192818.32662000000
-444559.75964500000	-1192863.04225000000
-444484.72953800000	-1192910.13944000000
-444410.77551900000	-1192958.91055000000
-444335.32963900000	-1193005.32131000000
-444258.82497500000	-1193049.97808000000
-444180.64473900000	-1193091.60779000000
-444099.63023700000	-1193127.29903000000
-444013.93247000000	-1193148.80708000000
-443925.88104500000	-1193145.86822000000
-443846.34375500000	-1193108.85514000000
-443788.78016100000	-1193042.21084000000
-443748.15302400000	-1192963.59628000000
-443715.28495700000	-1192881.34348000000
-443684.46207300000	-1192798.29821000000
-443657.94595400000	-1192713.78053000000
-443638.65693400000	-1192627.39274000000
-443631.15397700000	-1192539.21180000000
-443635.65886100000	-1192450.88127000000
-443664.05408000000	-1192367.53064000000
-443714.95595100000	-1192295.16886000000
-443771.46724700000	-1192226.94617000000
-443827.27733100000	-1192158.16103000000
-443877.12604500000	-1192084.99872000000
-443917.61420200000	-1192006.26615000000
-443947.25951200000	-1191922.85439000000
-443962.59291900000	-1191835.73149000000
-443962.16774800000	-1191747.27782000000
-443945.90687900000	-1191660.37029000000
-443914.43714000000	-1191577.65747000000
-443873.58584100000	-1191499.08783000000
-443827.66569500000	-1191423.34107000000
-443779.20970700000	-1191349.18672000000
-443730.36906500000	-1191275.27827000000
-443680.68994700000	-1191201.93099000000
-443630.75702100000	-1191128.75860000000
-443579.85172700000	-1191056.25702000000
-443528.02690100000	-1190984.41348000000
-443475.83500100000	-1190912.83270000000
-443422.19469300000	-1190842.33618000000
-443366.61941300000	-1190773.36427000000
-443308.30060600000	-1190706.69211000000
-443247.29911500000	-1190642.46017000000
-443184.70288900000	-1190579.77909000000
-443121.87618500000	-1190517.32495000000
-443059.81687700000	-1190454.12918000000
-443000.53290800000	-1190388.32404000000
-442946.33875100000	-1190318.28441000000
-442897.99416200000	-1190244.08586000000
-442856.05494800000	-1190166.07992000000
-442820.11745200000	-1190085.13207000000
-442790.46280100000	-1190001.68403000000
-442767.15392000000	-1189916.24391000000
-442750.77903500000	-1189829.21215000000
-442741.32985300000	-1189741.16158000000
-442740.39652900000	-1189652.65808000000
-442753.26574300000	-1189565.18814000000
-442784.36664300000	-1189482.45576000000
-442833.48315700000	-1189409.18032000000
-442903.47967200000	-1189355.40186000000
-442981.50971500000	-1189313.56372000000
-443062.07043300000	-1189276.73051000000
-443142.79942800000	-1189240.25402000000
-443224.50684500000	-1189206.07680000000
-443307.41384600000	-1189174.88047000000
-443390.95851800000	-1189145.41769000000
-443474.28754900000	-1189115.35547000000
-443557.41948200000	-1189084.74868000000
-443639.95315700000	-1189052.56135000000
-443721.98745800000	-1189019.14616000000
-443802.87452100000	-1188983.05229000000
-443881.47503800000	-1188942.22630000000
-443955.88533600000	-1188894.25882000000
-444020.47325300000	-1188833.96789000000
-444062.32823200000	-1188756.90293000000
-444052.69472400000	-1188670.76644000000
-443993.75502200000	-1188606.23422000000
-443911.37052000000	-1188575.24229000000
-443823.36189100000	-1188566.02755000000
-443734.81108300000	-1188567.37628000000
-443646.52059500000	-1188574.53812000000
-443558.56445800000	-1188584.98338000000
-443470.93830400000	-1188597.97134000000
-443383.38682000000	-1188611.48158000000
-443295.83545800000	-1188624.99178000000
-443208.30946300000	-1188638.66291000000
-443120.82602700000	-1188652.60459000000
-443033.34271200000	-1188666.54622000000
-442945.68771900000	-1188679.36147000000
-442857.63096700000	-1188688.96138000000
-442769.16197300000	-1188692.89874000000
-442680.68617000000	-1188689.34177000000
-442593.01598500000	-1188677.07914000000
-442507.63351400000	-1188653.91691000000
-442426.85718300000	-1188617.88456000000
-442351.17525400000	-1188571.92520000000
-442279.04415100000	-1188520.52178000000
-442207.64762700000	-1188468.08392000000
-442133.53568100000	-1188419.64387000000
-442052.92101200000	-1188383.50465000000
-441965.68909800000	-1188374.62625000000
-441883.73982100000	-1188406.09558000000
-441819.88571600000	-1188466.62358000000
-441774.64629400000	-1188542.63399000000
-441737.87734600000	-1188623.19920000000
-441703.35017700000	-1188704.77878000000
-441668.21483000000	-1188786.09283000000
-441628.56707100000	-1188865.27080000000
-441581.53568900000	-1188940.23689000000
-441522.83399300000	-1189006.21983000000
-441448.02858000000	-1189052.61167000000
-441362.55236700000	-1189074.64990000000
-441274.21859600000	-1189079.90742000000
-441185.86500200000	-1189074.14798000000
-441098.62455000000	-1189059.00063000000
-441013.13260100000	-1189035.94184000000
-440929.60460300000	-1189006.50357000000
-440848.55129200000	-1188970.81466000000
-440770.98648500000	-1188928.12800000000
-440699.33088900000	-1188876.25849000000
-440637.33633100000	-1188813.17212000000
-440589.85257500000	-1188738.70765000000
-440570.78127000000	-1188653.25758000000
-440600.89634900000	-1188572.06133000000
-440670.39346900000	-1188518.26378000000
-440750.81653400000	-1188481.32914000000
-440832.72186700000	-1188447.58549000000
-440913.51277200000	-1188411.31106000000
-440990.30402400000	-1188367.30895000000
-441058.14152700000	-1188310.65105000000
-441112.82528900000	-1188241.15622000000
-441154.37321600000	-1188163.08354000000
-441178.57966500000	-1188078.19710000000
-441175.97833400000	-1187990.18183000000
-441149.34768000000	-1187905.96001000000
-441105.56381200000	-1187829.16737000000
-441048.28628300000	-1187761.70631000000
-440982.11323800000	-1187702.89664000000
-440909.40689700000	-1187652.40181000000
-440830.71959300000	-1187611.94839000000
-440746.39504600000	-1187585.26763000000
-440658.67783700000	-1187574.37301000000
-440571.84108400000	-1187589.06468000000
-440495.57091300000	-1187632.82084000000
-440441.45268800000	-1187702.17296000000
-440407.95032200000	-1187784.04661000000
-440381.02306800000	-1187868.43377000000
-440351.29292900000	-1187951.84258000000
-440312.37318300000	-1188031.28315000000
-440259.94672000000	-1188102.40134000000
-440189.26531400000	-1188155.08731000000
-440105.68195100000	-1188182.79441000000
-440017.84023900000	-1188178.86553000000
-439945.68433200000	-1188130.50444000000
-439909.91507000000	-1188050.04307000000
-439891.55169900000	-1187963.41402000000
-439876.16886000000	-1187876.18086000000
-439861.96764800000	-1187788.74546000000
-439847.90219200000	-1187701.29066000000
-439829.17460100000	-1187614.73079000000
-439804.14267500000	-1187529.77651000000
-439774.26601600000	-1187446.40154000000
-439740.94970500000	-1187364.33064000000
-439704.07573400000	-1187283.80210000000
-439662.16794700000	-1187205.80247000000
-439612.83561700000	-1187132.32951000000
-439554.20148900000	-1187066.02486000000
-439489.29182200000	-1187005.78020000000
-439421.08229300000	-1186949.27794000000
-439350.66645900000	-1186895.56199000000
-439278.58672100000	-1186844.08849000000
-439204.10152400000	-1186796.16383000000
-439125.12211400000	-1186756.29132000000
-439040.89948700000	-1186729.16634000000
-438954.15555000000	-1186711.40967000000
-438866.33672100000	-1186700.03832000000
-438777.99740600000	-1186693.72172000000
-438689.44158500000	-1186692.37258000000
-438600.93163200000	-1186695.54104000000
-438512.63646000000	-1186702.56431000000
-438424.39429000000	-1186710.30054000000
-438336.22495300000	-1186718.81090000000
-438248.25507600000	-1186729.15006000000
-438160.68858900000	-1186742.40254000000
-438073.98434500000	-1186760.43717000000
-437988.85948800000	-1186784.81385000000
-437906.75641500000	-1186817.87572000000
-437830.20365700000	-1186862.17473000000
-437766.65478500000	-1186923.45725000000
-437728.72052400000	-1187002.78518000000
-437723.96517700000	-1187090.79064000000
-437750.11144600000	-1187174.92630000000
-437800.02968600000	-1187247.71673000000
-437864.82267700000	-1187307.89888000000
-437937.99770700000	-1187357.64651000000
-438017.51127400000	-1187396.45404000000
-438102.44328200000	-1187421.22606000000
-438190.13026400000	-1187433.15400000000
-438278.64398900000	-1187435.47457000000
-438367.09064000000	-1187431.05743000000
-438455.32395200000	-1187423.32903000000
-438543.43001700000	-1187414.18106000000
-438631.83283900000	-1187408.81367000000
-438720.32292200000	-1187410.90581000000
-438806.61405200000	-1187428.89488000000
-438875.62744400000	-1187481.70547000000
-438901.12533500000	-1187564.99798000000
-438886.75071800000	-1187651.92150000000
-438847.38648400000	-1187730.96100000000
-438789.18655400000	-1187797.45436000000
-438720.55495100000	-1187853.31847000000
-438647.03607900000	-1187902.68868000000
-438571.65798000000	-1187949.21091000000
-438495.66277700000	-1187994.71954000000
-438418.88561500000	-1188038.89459000000
-438341.81162400000	-1188082.55173000000
-438264.48738700000	-1188125.76570000000
-438187.16321700000	-1188168.97956000000
-438110.46949200000	-1188213.29018000000
-438034.33753000000	-1188258.56485000000
-437960.03841700000	-1188306.78392000000
-437886.77775500000	-1188356.57222000000
-437813.70654500000	-1188406.64184000000
-437739.90109400000	-1188455.59869000000
-437663.99763900000	-1188501.19924000000
-437583.94050100000	-1188538.99052000000
-437498.57749000000	-1188561.74115000000
-437410.82745400000	-1188556.24718000000
-437332.97992900000	-1188515.79108000000
-437279.25262400000	-1188446.37268000000
-437249.90932800000	-1188363.09339000000
-437234.23782600000	-1188275.97694000000
-437226.03755400000	-1188187.80370000000
-437223.68536100000	-1188099.27971000000
-437227.88687900000	-1188010.82822000000
-437238.00856400000	-1187922.84191000000
-437251.01522800000	-1187835.23244000000
-437266.02545300000	-1187747.93865000000
-437281.76113100000	-1187660.76916000000
-437298.38048500000	-1187573.76327000000
-437314.99972100000	-1187486.75733000000
-437331.12502200000	-1187399.66209000000
-437344.80758700000	-1187312.15820000000
-437351.96955100000	-1187223.90448000000
-437346.95419600000	-1187135.61410000000
-437321.16171300000	-1187051.39338000000
-437268.80946900000	-1186980.74467000000
-437196.90767200000	-1186929.55229000000
-437116.41634400000	-1186892.84730000000
-437032.04525500000	-1186866.09788000000
-436945.38115800000	-1186848.01573000000
-436857.50978000000	-1186837.03801000000
-436769.04505100000	-1186832.91018000000
-436680.56470500000	-1186835.96202000000
-436593.18976300000	-1186849.96239000000
-436507.79828300000	-1186873.31644000000
-436424.76915800000	-1186904.08305000000
-436344.32280000000	-1186941.12972000000
-436266.26224100000	-1186982.95061000000
-436190.61531700000	-1187029.00700000000
-436116.40257300000	-1187077.35888000000
-436042.99347800000	-1187126.92727000000
-435969.58443200000	-1187176.49555000000
-435896.17543400000	-1187226.06370000000
-435821.70897800000	-1187274.01657000000
-435745.20779500000	-1187318.63271000000
-435665.21376800000	-1187356.55413000000
-435580.82442700000	-1187382.97555000000
-435492.73062000000	-1187388.22489000000
-435405.50184300000	-1187373.42546000000
-435319.38336500000	-1187352.70482000000
-435232.63140000000	-1187334.89823000000
-435145.11060700000	-1187321.33753000000
-435057.12203200000	-1187311.20695000000
-434968.93033800000	-1187303.03318000000
-434880.66164900000	-1187295.66676000000
-434792.39308500000	-1187288.30036000000
-434704.18780000000	-1187280.26806000000
-434616.30675000000	-1187269.32911000000
-434529.00905400000	-1187254.44602000000
-434442.97905000000	-1187233.46434000000
-434358.91769200000	-1187205.66827000000
-434277.66550200000	-1187170.50713000000
-434199.86471000000	-1187128.25529000000
-434125.56180900000	-1187080.07565000000
-434052.23400700000	-1187030.39218000000
-433978.90625200000	-1186980.70883000000
-433902.83389800000	-1186935.42930000000
-433820.53962900000	-1186903.35533000000
-433732.69968100000	-1186898.61875000000
-433647.42786500000	-1186921.52064000000
-433568.58969000000	-1186961.64224000000
-433495.35140900000	-1187011.35716000000
-433426.70987700000	-1187067.29295000000
-433360.74310200000	-1187126.39614000000
-433295.12438600000	-1187185.88902000000
-433227.81354400000	-1187243.44666000000
-433157.60998000000	-1187297.42309000000
-433083.30435000000	-1187345.56375000000
-433003.21212000000	-1187383.12864000000
-432917.72485300000	-1187405.86522000000
-432829.99639200000	-1187417.90205000000
-432741.65580000000	-1187424.16565000000
